,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
1857,Hustle Castle: Fantasy Kingdom,GAME,4.7,584126,64M,"10,000,000+",False,0.0,Everyone 10+,Role Playing,2018-07-27,1.5.4,4.1 and up
1858,Might & Magic: Elemental Guardians,GAME,4.3,32551,35M,"500,000+",False,0.0,Mature 17+,Role Playing,2018-07-12,1.93,4.4 and up
1859,Game of Thrones: Conquest™,GAME,4.0,90218,97M,"1,000,000+",False,0.0,Teen,Strategy,2018-08-03,1.8.225278,6.0 and up
1860,Love Nikki-Dress UP Queen,GAME,4.4,212524,93M,"5,000,000+",False,0.0,Everyone,Role Playing,2018-07-24,3.0.0,4.0.3 and up
1861,Summoners War,GAME,4.3,2045554,28M,"50,000,000+",False,0.0,Teen,Role Playing,2018-07-30,4.0.1,4.0.3 and up
1862,FINAL FANTASY BRAVE EXVIUS,GAME,4.6,745684,83M,"5,000,000+",False,0.0,Teen,Role Playing,2018-07-17,3.0.2,4.0.3 and up
1863,Idle Heroes,GAME,4.7,416540,99M,"10,000,000+",False,0.0,Everyone 10+,Role Playing,2018-05-30,1.14.0,2.3 and up
1864,Fate/Grand Order (English),GAME,4.4,16601,55M,"500,000+",False,0.0,Teen,Role Playing,2018-07-26,1.18.0,4.0 and up
1865,Honkai Impact 3rd,GAME,4.7,59017,82M,"1,000,000+",False,0.0,Teen,Action,2018-07-03,2.2.1,4.3 and up
1866,Lords Mobile: Battle of the Empires - Strategy RPG,GAME,4.4,3057481,14M,"50,000,000+",False,0.0,Teen,Strategy,2018-07-26,1.76,2.3 and up
1867,War and Order,GAME,4.3,224514,81M,"5,000,000+",False,0.0,Teen,Strategy,2018-07-18,1.1.8,4.0.3 and up
1868,Dungeon Hunter Champions: Epic Online Action RPG,GAME,4.2,26247,Varies with device,"1,000,000+",False,0.0,Teen,Role Playing,2018-07-26,1.1.40,4.0.3 and up
1869,Candy Crush Saga,GAME,4.4,22430188,74M,"500,000,000+",False,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
1870,ROBLOX,GAME,4.5,4449910,67M,"100,000,000+",False,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
1871,8 Ball Pool,GAME,4.5,14201891,52M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
1872,Subway Surfers,GAME,4.5,27725352,76M,"1,000,000,000+",False,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
1873,Candy Crush Soda Saga,GAME,4.4,6199095,67M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up
1874,Zombie Hunter King,GAME,4.3,10493,50M,"1,000,000+",False,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
1875,Bubble Shooter,GAME,4.5,148945,46M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
1876,Toon Blast,GAME,4.7,1351771,Varies with device,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up
1877,Toy Blast,GAME,4.7,1889582,Varies with device,"50,000,000+",False,0.0,Everyone,Puzzle,2018-07-23,5423,4.1 and up
1878,Clash Royale,GAME,4.6,23136735,97M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up
1879,Clash of Clans,GAME,4.6,44893888,98M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up
1880,Farm Heroes Saga,GAME,4.4,7614415,70M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up
1881,Plants vs. Zombies FREE,GAME,4.4,4067651,69M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
1882,Word Search,GAME,4.7,295576,3.9M,"10,000,000+",False,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up
1883,Block Puzzle,GAME,4.6,59907,7.8M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
1884,Super Jim Jump - pixel 3d,GAME,4.5,10460,18M,"1,000,000+",False,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up
1885,Pou,GAME,4.3,10486018,24M,"500,000,000+",False,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up
1886,Temple Run 2,GAME,4.3,8119151,62M,"500,000,000+",False,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
1887,Flow Free,GAME,4.3,1295625,11M,"100,000,000+",False,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
1888,Homescapes,GAME,4.6,3093932,Varies with device,"10,000,000+",False,0.0,Everyone,Casual,2018-07-13,1.8.0.900,4.0.3 and up
1889,Wordscapes,GAME,4.8,230849,87M,"10,000,000+",False,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
1890,My Talking Angela,GAME,4.5,9883367,99M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up
1891,slither.io,GAME,4.4,5235294,Varies with device,"100,000,000+",False,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
1892,Cooking Fever,GAME,4.5,3198176,82M,"100,000,000+",False,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up
1893,Yes day,GAME,4.5,10055521,94M,"100,000,000+",False,0.0,Everyone,Casual,2018-06-28,1_39_93,4.0.3 and up
1894,Gardenscapes,GAME,4.6,4129665,Varies with device,"50,000,000+",False,0.0,Everyone,Casual,2018-07-13,2.6.2,4.0.3 and up
1895,Fishdom,GAME,4.6,2158580,Varies with device,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up
1896,Galaxy Attack: Alien Shooter,GAME,4.6,506593,Varies with device,"10,000,000+",False,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up
1897,Score! Hero,GAME,4.6,5419676,96M,"100,000,000+",False,0.0,Everyone,Sports,2018-06-13,1.751,4.4 and up
1898,Zombie Catchers,GAME,4.7,990723,75M,"10,000,000+",False,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
1899,Magic Tiles 3,GAME,4.5,592504,Varies with device,"50,000,000+",False,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up
1900,Jewels Star: OZ adventure,GAME,4.5,21892,14M,"1,000,000+",False,0.0,Everyone,Puzzle,2017-12-29,1.3,4.0 and up
1901,Granny,GAME,4.5,1138239,59M,"50,000,000+",False,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
1902,Dream League Soccer 2018,GAME,4.6,9883806,74M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-16,5.064,4.4 and up
1903,Sweet Fruit Candy,GAME,4.5,197540,29M,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-16,79.0,4.1 and up
1904,Fruits Bomb,GAME,4.4,74695,17M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-06,3.3.3179,4.0.3 and up
1905,Angry Birds Classic,GAME,4.4,5566889,97M,"100,000,000+",False,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
1906,Talking Tom Gold Run,GAME,4.6,2698882,78M,"100,000,000+",False,0.0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up
1907,Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
1908,My Talking Tom,GAME,4.5,14892469,Varies with device,"500,000,000+",False,0.0,Everyone,Casual,2018-07-19,4.8.0.132,4.1 and up
1909,Hill Climb Racing,GAME,4.4,8923818,63M,"100,000,000+",False,0.0,Everyone,Racing,2018-07-02,1.37.2,4.2 and up
1910,Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",False,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
1911,Pixel Art: Color by Number Game,GAME,4.7,1125438,25M,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-17,3.9.2,4.3 and up
1912,Shoot Bubble - Fruit Splash,GAME,4.6,29445,29M,"5,000,000+",False,0.0,Everyone,Casual,2018-05-11,14.0,4.0.3 and up
1913,Rider,GAME,4.5,655145,72M,"10,000,000+",False,0.0,Teen,Arcade,2017-07-17,1.2.1,4.0.3 and up
1914,Zombie Tsunami,GAME,4.4,4921451,Varies with device,"100,000,000+",False,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device
1915,Garena Free Fire,GAME,4.5,5476569,53M,"100,000,000+",False,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
1916,Doodle Jump,GAME,4.3,1083571,Varies with device,"50,000,000+",False,0.0,Everyone,Arcade,2018-07-20,Varies with device,Varies with device
1917,Subway Surfers,GAME,4.5,27725352,76M,"1,000,000,000+",False,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
1918,Helix Jump,GAME,4.2,1500999,33M,"100,000,000+",False,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
1919,Crossy Road,GAME,4.5,4230886,60M,"100,000,000+",False,0.0,Everyone,Action,2018-08-01,3.1.0,5.0 and up
1920,Temple Run 2,GAME,4.3,8119154,62M,"500,000,000+",False,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
1921,slither.io,GAME,4.4,5235294,Varies with device,"100,000,000+",False,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
1922,Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
1923,Talking Tom Gold Run,GAME,4.6,2698889,78M,"100,000,000+",False,0.0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up
1924,Zombie Catchers,GAME,4.7,990663,75M,"10,000,000+",False,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
1925,Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",False,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
1926,Swamp Attack,GAME,4.4,2119218,70M,"50,000,000+",False,0.0,Everyone 10+,Action,2018-06-29,3.0.1,4.1 and up
1927,Earn to Die 2,GAME,4.6,1327265,99M,"50,000,000+",False,0.0,Teen,Racing,2017-04-12,1.3,2.3.3 and up
1928,Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,184210,99M,"10,000,000+",False,0.0,Everyone,Action,2018-07-30,1.0.6,4.4 and up
1929,Kick the Buddy,GAME,4.3,1003269,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up
1930,Hungry Shark World,GAME,4.5,1242855,27M,"50,000,000+",False,0.0,Teen,Action,2018-07-18,3.0.0,4.2 and up
1931,Dude Perfect 2,GAME,4.5,401425,70M,"10,000,000+",False,0.0,Everyone,Action,2017-04-12,1.6.1,4.0.3 and up
1932,Shadow Fight 2,GAME,4.6,10979062,88M,"100,000,000+",False,0.0,Everyone 10+,Action,2018-07-02,1.9.38,3.0 and up
1933,Alto's Adventure,GAME,4.6,515657,63M,"10,000,000+",False,0.0,Everyone,Action,2018-06-05,1.7.1,4.0 and up
1934,DEER HUNTER 2018,GAME,4.3,955656,82M,"10,000,000+",False,0.0,Teen,Action,2018-06-26,5.1.2,3.0 and up
1935,DRAGON BALL LEGENDS,GAME,4.6,337913,48M,"5,000,000+",False,0.0,Teen,Action,2018-08-03,1.11.0,6.0 and up
1936,DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,4.5,1468591,Varies with device,"50,000,000+",False,0.0,Mature 17+,Action,2018-07-23,Varies with device,Varies with device
1937,Cover Fire: offline shooting games for free,GAME,4.7,725897,31M,"10,000,000+",False,0.0,Teen,Action,2018-08-03,1.8.20,4.1 and up
1938,Anger of stick 5 : zombie,GAME,4.5,549039,23M,"50,000,000+",False,0.0,Teen,Action,2018-08-03,1.1.5,2.3 and up
1939,CATS: Crash Arena Turbo Stars,GAME,4.7,1559650,Varies with device,"50,000,000+",False,0.0,Everyone,Action,2018-07-09,2.11.1,4.1 and up
1940,Soul Knight,GAME,4.7,292164,59M,"10,000,000+",False,0.0,Everyone 10+,Action,2018-08-01,1.8.4,4.1 and up
1941,Major Mayhem,GAME,4.6,520962,39M,"10,000,000+",False,0.0,Teen,Action,2017-06-28,108,4.0 and up
1942,DINO HUNTER: DEADLY SHORES,GAME,4.4,1381820,54M,"10,000,000+",False,0.0,Teen,Action,2017-03-14,3.1.1,3.0 and up
1943,Strawberry Shortcake BerryRush,GAME,4.3,525517,48M,"10,000,000+",False,0.0,Everyone,Action;Action & Adventure,2017-10-15,1.2.3,2.3 and up
1944,Extreme Match,GAME,4.5,696,Varies with device,"100,000+",False,0.0,Everyone,Action,2018-07-05,1.1.7,4.1 and up
1945,Power Rangers Dino Charge,GAME,4.3,194969,30M,"10,000,000+",False,0.0,Everyone 10+,Action,2018-01-29,1.4.0,4.1 and up
1946,Zombie Hunter: Post Apocalypse Survival Games,GAME,4.4,327599,66M,"10,000,000+",False,0.0,Teen,Action,2017-07-28,2.4.2,2.3.3 and up
1947,Agar.io,GAME,4.2,3816799,32M,"100,000,000+",False,0.0,Everyone,Action,2018-07-23,2.2.8,4.0.3 and up
1948,Zombie Hunter King,GAME,4.3,10538,50M,"1,000,000+",False,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
1949,Garena Free Fire,GAME,4.5,5476569,53M,"100,000,000+",False,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
1950,Battlelands Royale,GAME,4.4,105620,61M,"1,000,000+",False,0.0,Everyone 10+,Action,2018-07-16,0.5.8,4.1 and up
1951,Once Upon a Tower,GAME,4.7,37139,49M,"1,000,000+",False,0.0,Everyone 10+,Action,2018-01-24,8,4.1 and up
1952,TEKKEN™,GAME,4.2,147791,38M,"5,000,000+",False,0.0,Teen,Action,2018-07-26,1.3,5.0 and up
1953,diep.io,GAME,4.1,347883,20M,"10,000,000+",False,0.0,Everyone,Action,2018-03-16,1.2.7,4.0.3 and up
1954,Arrow.io,GAME,4.5,343263,Varies with device,"10,000,000+",False,0.0,Everyone 10+,Action,2018-08-06,1.2.6,4.0.3 and up
1955,BEYBLADE BURST app,GAME,4.5,216849,Varies with device,"10,000,000+",False,0.0,Everyone,Action;Action & Adventure,2018-07-16,Varies with device,Varies with device
1956,Dragon Hills,GAME,4.5,354373,66M,"10,000,000+",False,0.0,Everyone 10+,Action,2017-10-12,1.2.7,4.1 and up
1957,Bus Rush: Subway Edition,GAME,4.1,753043,57M,"100,000,000+",False,0.0,Teen,Action,2018-08-01,1.15.2,4.0.3 and up
1958,DC Super Hero Girls™,GAME,4.3,43055,95M,"5,000,000+",False,0.0,Everyone,Action;Action & Adventure,2018-06-29,2.8.0,4.0 and up
1959,Tiny Archers,GAME,4.5,80678,Varies with device,"5,000,000+",False,0.0,Mature 17+,Action,2018-05-25,Varies with device,Varies with device
1960,Metal Soldiers 2,GAME,4.4,153381,Varies with device,"10,000,000+",False,0.0,Teen,Action,2018-06-18,1.11.2,4.1 and up
1961,Runner 3d like,GAME,4.5,559,32M,"100,000+",False,0.0,Everyone 10+,Action,2018-08-03,1.0.7,4.0 and up
1962,War Robots,GAME,4.6,3073251,33M,"50,000,000+",False,0.0,Everyone 10+,Action,2018-07-25,4.1.1,4.1 and up
1963,Dinosaur Simulator: Dino World,GAME,4.0,26649,66M,"5,000,000+",False,0.0,Teen,Action,2018-08-05,1.2,4.2 and up
1964,GUNSHIP BATTLE: Helicopter 3D,GAME,4.3,2151039,75M,"50,000,000+",False,0.0,Teen,Action,2018-08-01,2.6.61,4.0.3 and up
1965,Quiz: Logo game,GAME,4.5,306764,29M,"10,000,000+",False,0.0,Everyone,Trivia,2018-08-03,6.2,4.0.3 and up
1966,Candy Crush Saga,GAME,4.4,22430188,74M,"500,000,000+",False,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
1967,Plants vs. Zombies FREE,GAME,4.4,4067651,69M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
1968,Block Puzzle,GAME,4.6,59907,7.8M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
1969,Helix Jump,GAME,4.2,1500622,33M,"100,000,000+",False,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
1970,8 Ball Pool,GAME,4.5,14201604,52M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
1971,Jewels Legend - Match 3 Puzzle,GAME,4.6,280098,50M,"10,000,000+",False,0.0,Everyone,Arcade,2018-07-20,2.11.2,4.0.3 and up
1972,Bubble Shooter,GAME,4.5,148990,46M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
1973,Solitaire,GAME,4.7,154264,12M,"10,000,000+",False,0.0,Everyone,Card,2018-06-08,Varies with device,Varies with device
1974,Bubble Shooter Genies,GAME,4.5,26985,41M,"5,000,000+",False,0.0,Everyone,Casual,2018-06-04,1.9.1,4.0.3 and up
1975,Blossom Blast Saga,GAME,4.5,1125438,63M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-05,57.0.8,4.0.3 and up
1976,Traffic Racer,GAME,4.5,5387781,53M,"100,000,000+",False,0.0,Everyone,Racing,2018-02-27,2.5,4.1 and up
1977,Hill Climb Racing,GAME,4.4,8923847,63M,"100,000,000+",False,0.0,Everyone,Racing,2018-07-02,1.37.2,4.2 and up
1978,Earn to Die 2,GAME,4.6,1327269,99M,"50,000,000+",False,0.0,Teen,Racing,2017-04-12,1.3,2.3.3 and up
1979,Bubble Shooter 2,GAME,4.3,23043,Varies with device,"5,000,000+",False,0.0,Everyone,Arcade,2018-07-25,3.5,4.1 and up
1980,Candy Bomb,GAME,4.4,42145,20M,"10,000,000+",False,0.0,Everyone,Casual;Brain Games,2018-07-04,2.9.3181,4.0.3 and up
1981,Flow Free,GAME,4.3,1295625,11M,"100,000,000+",False,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
1982,Zombie Catchers,GAME,4.7,990796,75M,"10,000,000+",False,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
1983,Gems or jewels ?,GAME,4.7,171448,13M,"10,000,000+",False,0.0,Teen,Puzzle,2018-08-03,1.0.109,4.0 and up
1984,Angry Birds Rio,GAME,4.4,2610680,46M,"100,000,000+",False,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up
1985,Candy Crush Jelly Saga,GAME,4.3,1300619,78M,"50,000,000+",False,0.0,Everyone,Puzzle,2018-07-20,2.1.10,4.0 and up
1986,Cut the Rope FULL FREE,GAME,4.4,2123793,49M,"100,000,000+",False,0.0,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up
1987,Jewels Star: OZ adventure,GAME,4.5,21892,14M,"1,000,000+",False,0.0,Everyone,Puzzle,2017-12-29,1.3,4.0 and up
1988,Hungry Shark Evolution,GAME,4.5,6074627,100M,"100,000,000+",False,0.0,Teen,Arcade,2018-07-25,6.0.0,4.1 and up
1989,Power Pop Bubbles,GAME,4.4,104303,Varies with device,"10,000,000+",False,0.0,Everyone,Arcade,2018-08-02,3.15,4.1 and up
1990,Angry Birds Classic,GAME,4.4,5566908,97M,"100,000,000+",False,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
1991,Best Fiends - Free Puzzle Game,GAME,4.6,1480182,Varies with device,"10,000,000+",False,0.0,Everyone,Casual,2018-08-02,5.8.1,Varies with device
1992,Hill Climb Racing 2,GAME,4.6,2750645,Varies with device,"100,000,000+",False,0.0,Everyone,Racing,2018-08-02,1.17.2,4.2 and up
1993,Jewels classic Prince,GAME,4.4,47644,15M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-06-15,2.4.2,4.0 and up
1994,Fruit Block - Puzzle Legend,GAME,4.6,125647,33M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-23,60,4.1 and up
1995,Bubble Shooter Space,GAME,4.2,4355,Varies with device,"1,000,000+",False,0.0,Everyone,Casual,2017-07-17,1.6,2.3 and up
1996,Swamp Attack,GAME,4.4,2119235,70M,"50,000,000+",False,0.0,Everyone 10+,Action,2018-06-29,3.0.1,4.1 and up
1997,1LINE – One Line with One Touch,GAME,4.6,214878,10M,"10,000,000+",False,0.0,Everyone,Board,2018-08-03,2.0.4,4.1 and up
1998,Stick War: Legacy,GAME,4.6,811040,77M,"10,000,000+",False,0.0,Teen,Strategy,2018-05-10,1.7.04,4.4 and up
1999,Bowmasters,GAME,4.7,1536349,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
2000,Magic Tiles 3,GAME,4.5,592504,Varies with device,"50,000,000+",False,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up
