,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
9942,efootwear.eu - online store,SHOPPING,4.5,928,8.6M,"100,000+",False,0.0,Everyone,Shopping,2018-08-02,1.7.0,4.4 and up
9943,ChargeHub - Find EV & Tesla Charging Stations,MAPS_AND_NAVIGATION,4.6,796,25M,"50,000+",False,0.0,Everyone,Maps & Navigation,2018-05-18,6.7.0,4.0.3 and up
9944,PlugShare,MAPS_AND_NAVIGATION,4.7,4501,26M,"100,000+",False,0.0,Teen,Maps & Navigation,2018-07-25,3.5.1,4.0.3 and up
9945,NEXTCHARGE - Charging Stations,MAPS_AND_NAVIGATION,4.3,891,6.4M,"50,000+",False,0.0,Everyone,Maps & Navigation,2018-07-26,4.5.1,4.1 and up
9946,NissanConnect® EV & Services,LIFESTYLE,2.3,853,88M,"50,000+",False,0.0,Everyone,Lifestyle,2018-07-20,6.2.0,4.4 and up
9947,EV Connect,MAPS_AND_NAVIGATION,2.8,25,5.8M,"1,000+",False,0.0,Everyone,Maps & Navigation,2018-08-06,2.10.0,5.0 and up
9948,HondaLink EV,TOOLS,2.8,44,41M,"10,000+",False,0.0,Everyone,Tools,2018-06-20,3.8,2.3 and up
9949,EV Stations Hawaii,MAPS_AND_NAVIGATION,3.6,7,2.5M,"1,000+",False,0.0,Everyone,Maps & Navigation,2017-05-30,3.0.6,4.1 and up
9950,Emerge EV App (eBike App),LIFESTYLE,3.0,26,Varies with device,"1,000+",False,0.0,Everyone,Lifestyle,2018-05-15,Varies with device,6.0 and up
9951,EV Trip Optimizer for Tesla,AUTO_AND_VEHICLES,3.2,46,6.6M,"1,000+",False,0.0,Everyone,Auto & Vehicles,2018-06-26,3.4,4.1 and up
9952,JuiceNet - Smart EV Charging,MAPS_AND_NAVIGATION,3.5,106,24M,"5,000+",False,0.0,Everyone,Maps & Navigation,2018-07-09,2.1.223,4.0 and up
9953,Zap-Map: EV charging points UK,MAPS_AND_NAVIGATION,3.8,181,9.8M,"10,000+",False,0.0,Everyone,Maps & Navigation,2018-07-06,4.0.4,4.1 and up
9954,EV Charging,MAPS_AND_NAVIGATION,3.5,8,32M,"1,000+",False,0.0,Everyone,Maps & Navigation,2017-08-01,2.0.0,4.1 and up
9955,Simple EV Calc,PRODUCTIVITY,4.2,105,72M,"1,000+",False,0.0,Everyone,Productivity,2017-10-16,2.2.2,4.4 and up
9956,CHOSEN - EV Smart Charger,AUTO_AND_VEHICLES,,1,19M,10+,False,0.0,Everyone,Auto & Vehicles,2018-08-07,3.4.4,4.2 and up
9957,Electric Car Charging Points: Ev charger Stations,MAPS_AND_NAVIGATION,4.5,8,8.1M,100+,False,0.0,Everyone,Maps & Navigation,2018-08-03,1.3,4.1 and up
9958,ELMO EV Charging,MAPS_AND_NAVIGATION,3.4,14,6.2M,"1,000+",False,0.0,Everyone,Maps & Navigation,2018-01-25,2.1.05,4.0.3 and up
9959,Bolt - EV Charging Service,AUTO_AND_VEHICLES,3.0,9,8.4M,100+,False,0.0,Everyone,Auto & Vehicles,2018-03-23,2.2.0,5.0 and up
9960,To-U - free EV public charging,TRAVEL_AND_LOCAL,4.4,75,19M,"1,000+",False,0.0,Everyone,Travel & Local,2018-05-23,2.9.0,4.1 and up
9961,Light Meter - EV,PHOTOGRAPHY,4.0,26,8.5M,"1,000+",False,0.0,Everyone,Photography,2018-08-02,4.1.1,4.4 and up
9962,Mas Akıllı Ev,HOUSE_AND_HOME,,13,43M,100+,False,0.0,Everyone,House & Home,2018-04-18,3.2,4.4 and up
9963,EV Finder,TOOLS,4.3,29,23M,"1,000+",False,0.0,Everyone,Tools,2017-02-07,2.7,2.3 and up
9964,SpeedApp EV,AUTO_AND_VEHICLES,,0,48M,5+,False,0.0,Everyone,Auto & Vehicles,2018-07-04,1.2,6.0 and up
9965,EV Real Estate Search,LIFESTYLE,4.1,88,20M,"5,000+",False,0.0,Everyone,Lifestyle,2018-07-13,5.600.49,4.0.3 and up
9966,Ev Dizayn,LIFESTYLE,3.6,30,5.2M,"5,000+",False,0.0,Everyone,Lifestyle,2015-03-04,1.0,4.0 and up
9967,Power Plug EV charger,MAPS_AND_NAVIGATION,3.7,13,3.9M,"1,000+",False,0.0,Everyone,Maps & Navigation,2014-12-22,1.1,2.3.3 and up
9968,Builder Craft: House Building & Exploration,FAMILY,4.2,20807,52M,"1,000,000+",False,0.0,Everyone 10+,Simulation,2017-08-02,1.3,4.1 and up
9969,Texas Hold'em EV Calculator,TOOLS,3.7,6,1.3M,"1,000+",False,0.0,Everyone,Tools,2015-11-08,1.0,2.3 and up
9970,Bird - Enjoy The Ride,TRAVEL_AND_LOCAL,4.3,2649,25M,"500,000+",False,0.0,Everyone,Travel & Local,2018-08-03,4.1.1,4.4 and up
9971,AÖF Ev İdaresi 1. Sınıf,FAMILY,,2,11M,"1,000+",False,0.0,Everyone,Education,2018-07-15,3.0,4.1 and up
9972,EV Bon Dictionary,FAMILY,,11,16M,500+,False,0.0,Everyone,Education,2017-10-28,2.0,4.0 and up
9973,German Vocabulary Trainer,FAMILY,3.3,1218,1.0M,"100,000+",False,0.0,Everyone,Education,2012-08-24,1.0,2.1 and up
9974,REV Robotic Enhance Vehicles,FAMILY,4.4,2558,61M,"100,000+",False,0.0,Everyone,Entertainment,2018-01-16,2.0.11,4.4 and up
9975,Home Workout - No Equipment,HEALTH_AND_FITNESS,4.8,432160,15M,"10,000,000+",False,0.0,Everyone,Health & Fitness,2018-06-28,Varies with device,Varies with device
9976,myChevrolet,LIFESTYLE,3.5,6747,Varies with device,"1,000,000+",False,0.0,Everyone,Lifestyle,2018-06-11,Varies with device,Varies with device
9977,Electric Car Taxi Driver: NY City Cab Taxi Games,FAMILY,4.0,5886,54M,"1,000,000+",False,0.0,Everyone,Simulation,2018-05-28,1.2,4.0 and up
9978,EV Calculator,TOOLS,4.9,85,19M,"1,000+",False,0.0,Everyone,Tools,2018-07-05,1.20,4.1 and up
9979,Home Decoration Game,FAMILY,4.0,17543,19M,"5,000,000+",False,0.0,Everyone,Casual,2018-01-25,3.0.1,4.0 and up
9980,EvAk Smart Home,LIFESTYLE,,14,Varies with device,500+,False,0.0,Everyone,Lifestyle,2018-03-13,1.1.1,4.1 and up
9981,PokeType - Dex,FAMILY,4.6,36813,33M,"500,000+",False,0.0,Everyone,Entertainment,2018-05-01,4.2.0,4.1 and up
9982,Home Security Camera WardenCam - reuse old phones,HOUSE_AND_HOME,4.3,43847,Varies with device,"1,000,000+",False,0.0,Everyone,House & Home,2018-07-06,Varies with device,Varies with device
9983,Survival Forest : Survivor Home Builder,FAMILY,3.6,9389,64M,"1,000,000+",False,0.0,Teen,Simulation,2018-05-31,1.3.4,4.0 and up
9984,Room Creator Interior Design,HOUSE_AND_HOME,3.9,59660,72M,"1,000,000+",False,0.0,Everyone,House & Home,2017-03-14,3.4,2.3 and up
9985,Doll House Design & Decoration 2: Girls House Game,FAMILY,3.9,2338,45M,"100,000+",False,0.0,Everyone,Simulation,2018-05-29,1.1,4.1 and up
9986,Lux Home Decorating Room Games,FAMILY,4.0,1518,Varies with device,"100,000+",False,0.0,Everyone,Casual,2017-10-20,2.0,4.1 and up
9987,eCooltra: scooter sharing. Share electric scooters,TRAVEL_AND_LOCAL,4.2,2822,27M,"100,000+",False,0.0,Everyone,Travel & Local,2018-07-27,1.21.2,4.1 and up
9988,Design Home,FAMILY,4.4,539931,69M,"10,000,000+",False,0.0,Everyone,Simulation,2018-08-06,1.11.01,4.2 and up
9989,E.W. James & Sons,SHOPPING,,2,4.9M,500+,False,0.0,Everyone,Shopping,2018-04-11,3.0.2,5.0 and up
9990,EW Manager,BUSINESS,,0,4.4M,10+,False,0.0,Everyone,Business,2018-02-20,1.0.0,4.1 and up
9991,PeopleTV - Watch Celebrity News,FAMILY,4.3,2223,8.6M,"100,000+",False,0.0,Teen,Entertainment,2018-03-28,1.2.0.8,4.1 and up
9992,ew-Magazin,NEWS_AND_MAGAZINES,,2,13M,100+,False,0.0,Everyone,News & Magazines,2016-12-13,3.5.0,4.0 and up
9993,EW PDF,BOOKS_AND_REFERENCE,,0,8.7M,5+,False,0.0,Everyone,Books & Reference,2018-02-14,1.0.2,4.4 and up
9994,EW Gate,BUSINESS,,0,12M,50+,False,0.0,Everyone,Business,2018-04-16,3.07,4.0 and up
9995,E W Bookkeeping & Accountancy,FINANCE,,1,29M,100+,False,0.0,Everyone,Finance,2018-04-23,1.0.0,4.1 and up
9996,News 5 Cleveland,NEWS_AND_MAGAZINES,3.7,1032,Varies with device,"100,000+",False,0.0,Everyone,News & Magazines,2018-07-05,Varies with device,Varies with device
9997,EW Login,BUSINESS,,0,5.8M,10+,False,0.0,Everyone,Business,2017-12-13,1.0.0,4.0.3 and up
9998,Water Surfer Racing In Moto,GAME,4.3,2233,36M,"1,000,000+",False,0.0,Everyone,Racing,2018-02-28,1.1,2.3 and up
9999,EW Handbook,BUSINESS,,1,17M,100+,False,0.0,Everyone,Business,2015-06-11,4,2.3.3 and up
10000,Mee-EW,TOOLS,,0,17M,5+,False,0.0,Everyone,Tools,2018-08-02,1.0.1,4.1 and up
10001,EW Widgets for Zooper,TOOLS,3.4,5,1.9M,100+,False,0.0,Everyone,Tools,2016-12-03,1.0.2,4.0.3 and up
10002,"Ew, the small alien",GAME,,5,Varies with device,10+,False,0.0,Everyone,Adventure,2017-01-21,Varies with device,2.3 and up
10003,The List,NEWS_AND_MAGAZINES,3.5,66,12M,"10,000+",False,0.0,Everyone,News & Magazines,2017-06-01,6.11,4.1 and up
10004,EW MOTION THERAPY,HEALTH_AND_FITNESS,,0,7.1M,10+,False,0.0,Everyone,Health & Fitness,2018-07-09,4.2.2,4.1 and up
10005,European War 6: 1804,FAMILY,4.2,1330,96M,"10,000+",False,1.0,Teen,Strategy,2018-07-18,1.1.0,4.4 and up
10006,XCOM®: Enemy Within,FAMILY,4.2,13752,21M,"100,000+",False,10.0,Mature 17+,Strategy,2017-10-24,1.7.0,4.0 and up
10007,EW Neuron Scan,TOOLS,,1,6.5M,10+,False,0.0,Everyone,Tools,2018-01-31,1.6.2,5.0 and up
